Season,Matchday,Date,Home_Team,Home_Rank,Away_Team,Away_Rank,Score,Attendance
2014,17,10/01/2015 ,Maccabi Netanya,10,Hapoel Haifa,10,0:2,3000
2014,17,10/01/2015 ,Hapoel Acre,14,Hapoel Petah Tikva,14,1:1,0
2014,17,10/01/2015 ,FC Ashdod,6,Beitar Jerusalem,6,3:3,0
2014,17,11/01/2015 ,Maccabi Haifa,5,Maccabi Tel Aviv,5,0:1,28988
2014,18,17/01/2015 ,Hapoel Haifa,7,Ironi Kiryat Shmona,7,1:2,0
2014,18,17/01/2015 ,Hapoel Petah Tikva,13,FC Ashdod,13,1:2,0
2014,18,17/01/2015 ,Hapoel Beer Sheva,3,Maccabi Petah Tikva,3,1:0,6000
2014,18,17/01/2015 ,Maccabi Tel Aviv,2,Hapoel Acre,2,3:0,11500
2014,18,18/01/2015 ,Hapoel Raanana,11,Maccabi Haifa,11,1:0,2000
2014,18,19/01/2015 ,Ihud Bnei Sakhnin,10,Maccabi Netanya,10,0:2,0
2014,18,19/01/2015 ,Beitar Jerusalem,4,Hapoel Tel Aviv,4,1:1,23000
2014,19,24/01/2015 ,Hapoel Tel Aviv,8,Hapoel Petah Tikva,8,0:0,0
2014,19,24/01/2015 ,FC Ashdod,5,Maccabi Tel Aviv,5,0:1,2400
2014,19,24/01/2015 ,Hapoel Acre,14,Hapoel Raanana,14,0:2,0
2014,19,24/01/2015 ,Maccabi Petah Tikva,6,Hapoel Haifa,6,0:0,0
2014,19,24/01/2015 ,Maccabi Haifa,11,Hapoel Beer Sheva,11,1:0,27000
2014,19,25/01/2015 ,Ironi Kiryat Shmona,1,Ihud Bnei Sakhnin,1,1:1,0
2014,19,26/01/2015 ,Maccabi Netanya,9,Beitar Jerusalem,9,2:0,0
2014,20,31/01/2015 ,Maccabi Haifa,9,Maccabi Petah Tikva,9,0:1,15000
2014,20,31/01/2015 ,Ihud Bnei Sakhnin,12,Hapoel Haifa,12,2:0,0
2014,20,31/01/2015 ,Hapoel Petah Tikva,13,Maccabi Netanya,13,1:1,0
2014,20,31/01/2015 ,Hapoel Beer Sheva,3,Hapoel Acre,3,3:0,5600
2014,20,01/02/2015 ,Beitar Jerusalem,4,Ironi Kiryat Shmona,4,3:1,0
2014,20,02/02/2015 ,Hapoel Raanana,5,FC Ashdod,5,2:0,0
2014,20,02/02/2015 ,Maccabi Tel Aviv,1,Hapoel Tel Aviv,1,2:0,13500
2014,21,07/02/2015 ,Hapoel Tel Aviv,11,Hapoel Raanana,11,2:1,0
2014,21,07/02/2015 ,Ironi Kiryat Shmona,2,Hapoel Petah Tikva,2,3:2,0
2014,21,07/02/2015 ,Maccabi Petah Tikva,6,Ihud Bnei Sakhnin,6,2:0,0
2014,21,07/02/2015 ,FC Ashdod,8,Hapoel Beer Sheva,8,2:2,4000
2014,21,07/02/2015 ,Hapoel Acre,14,Maccabi Haifa,14,0:0,5000
2014,21,08/02/2015 ,Maccabi Netanya,7,Maccabi Tel Aviv,7,3:3,13500
2014,21,09/02/2015 ,Hapoel Haifa,12,Beitar Jerusalem,12,3:4,0
2014,22,14/02/2015 ,Maccabi Haifa,10,FC Ashdod,10,5:0,6100
2014,22,14/02/2015 ,Hapoel Acre,14,Maccabi Petah Tikva,14,0:2,1000
2014,22,14/02/2015 ,Hapoel Petah Tikva,13,Hapoel Haifa,13,2:1,0
2014,22,14/02/2015 ,Hapoel Raanana,6,Maccabi Netanya,6,2:1,0
2014,22,14/02/2015 ,Hapoel Beer Sheva,3,Hapoel Tel Aviv,3,1:0,6500
2014,22,15/02/2015 ,Beitar Jerusalem,4,Ihud Bnei Sakhnin,4,1:2,0
2014,22,16/02/2015 ,Maccabi Tel Aviv,1,Ironi Kiryat Shmona,1,1:1,13710
2014,23,21/02/2015 ,Maccabi Netanya,9,Hapoel Beer Sheva,9,4:2,7000
2014,23,21/02/2015 ,Ironi Kiryat Shmona,2,Hapoel Raanana,2,1:1,0
2014,23,21/02/2015 ,Ihud Bnei Sakhnin,8,Hapoel Petah Tikva,8,0:0,0
2014,23,21/02/2015 ,FC Ashdod,11,Hapoel Acre,11,0:0,0
2014,23,21/02/2015 ,Hapoel Haifa,12,Maccabi Tel Aviv,12,2:0,5230
2014,23,22/02/2015 ,Maccabi Petah Tikva,4,Beitar Jerusalem,4,1:1,6400
2014,23,23/02/2015 ,Hapoel Tel Aviv,10,Maccabi Haifa,10,2:2,12000
2014,24,28/02/2015 ,Hapoel Acre,14,Hapoel Tel Aviv,14,1:0,2500
2014,24,28/02/2015 ,FC Ashdod,11,Maccabi Petah Tikva,11,0:0,1560
2014,24,28/02/2015 ,Hapoel Raanana,6,Hapoel Haifa,6,2:0,600
2014,24,28/02/2015 ,Maccabi Tel Aviv,1,Ihud Bnei Sakhnin,1,2:0,10893
2014,24,28/02/2015 ,Hapoel Petah Tikva,13,Beitar Jerusalem,13,0:1,0
2014,24,01/03/2015 ,Hapoel Beer Sheva,3,Ironi Kiryat Shmona,3,2:1,7000
2014,24,02/03/2015 ,Maccabi Haifa,8,Maccabi Netanya,8,2:1,23000
2014,25,07/03/2015 ,Hapoel Haifa,12,Hapoel Beer Sheva,12,1:1,3850
2014,25,07/03/2015 ,Ihud Bnei Sakhnin,9,Hapoel Raanana,9,2:0,0
2014,25,07/03/2015 ,Hapoel Petah Tikva,13,Maccabi Petah Tikva,13,0:0,5000
2014,25,07/03/2015 ,Maccabi Netanya,8,Hapoel Acre,8,1:1,5000
2014,25,07/03/2015 ,Hapoel Tel Aviv,11,FC Ashdod,11,3:1,9250
2014,25,08/03/2015 ,Ironi Kiryat Shmona,2,Maccabi Haifa,2,0:1,4500
2014,25,09/03/2015 ,Beitar Jerusalem,5,Maccabi Tel Aviv,5,1:0,17200
2014,26,14/03/2015 ,FC Ashdod,11,Maccabi Netanya,11,2:3,1400
2014,26,14/03/2015 ,Hapoel Acre,14,Ironi Kiryat Shmona,14,2:0,1500
2014,26,14/03/2015 ,Maccabi Petah Tikva,5,Hapoel Tel Aviv,5,2:1,4500
2014,26,14/03/2015 ,Maccabi Haifa,6,Hapoel Haifa,6,2:0,25200
2014,26,14/03/2015 ,Hapoel Raanana,7,Beitar Jerusalem,7,0:2,5800
2014,26,15/03/2015 ,Hapoel Beer Sheva,3,Ihud Bnei Sakhnin,3,2:0,6000
2014,26,16/03/2015 ,Maccabi Tel Aviv,1,Hapoel Petah Tikva,1,2:0,10853
2014,27,21/03/2015 ,Hapoel Beer Sheva,3,Maccabi Petah Tikva,3,3:0,6000
2014,27,21/03/2015 ,Hapoel Raanana,4,FC Ashdod,4,4:0,185
2014,27,21/03/2015 ,Hapoel Tel Aviv,2,Hapoel Acre,2,2:0,8054
2014,27,21/03/2015 ,Ihud Bnei Sakhnin,1,Hapoel Haifa,1,1:0,2000
2014,27,21/03/2015 ,Maccabi Netanya,3,Hapoel Petah Tikva,3,3:1,3800
2014,27,22/03/2015 ,Ironi Kiryat Shmona,2,Beitar Jerusalem,2,1:2,2200
2014,27,22/03/2015 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,2:1,13000
2014,28,05/04/2015 ,Maccabi Haifa,6,Beitar Jerusalem,6,1:0,29235
2014,28,06/04/2015 ,Maccabi Petah Tikva,5,Ironi Kiryat Shmona,5,0:1,700
2014,28,06/04/2015 ,Maccabi Tel Aviv,1,Hapoel Beer Sheva,1,3:1,13732
2014,28,11/04/2015 ,Hapoel Haifa,6,Hapoel Tel Aviv,6,0:1,3000
2014,28,11/04/2015 ,Hapoel Raanana,1,Maccabi Netanya,1,1:2,1000
2014,28,11/04/2015 ,FC Ashdod,5,Hapoel Acre,5,0:0,350
2014,28,11/04/2015 ,Hapoel Petah Tikva,7,Ihud Bnei Sakhnin,7,2:3,2000
2014,29,12/04/2015 ,Beitar Jerusalem,4,Maccabi Petah Tikva,4,0:0,3000
2014,29,12/04/2015 ,Hapoel Beer Sheva,2,Maccabi Haifa,2,1:1,6000
2014,29,13/04/2015 ,Ironi Kiryat Shmona,3,Maccabi Tel Aviv,3,0:0,3800
2014,29,18/04/2015 ,Hapoel Tel Aviv,4,Hapoel Petah Tikva,4,1:2,8365
2014,29,18/04/2015 ,Hapoel Acre,8,Hapoel Haifa,8,1:0,3500
2014,29,18/04/2015 ,Ihud Bnei Sakhnin,3,Hapoel Raanana,3,1:1,1500
2014,29,18/04/2015 ,Maccabi Netanya,1,FC Ashdod,1,0:0,3040
2014,30,19/04/2015 ,Maccabi Tel Aviv,1,Beitar Jerusalem,1,4:1,12600
2014,30,19/04/2015 ,Hapoel Beer Sheva,2,Ironi Kiryat Shmona,2,2:2,4500
2014,30,20/04/2015 ,Maccabi Haifa,5,Maccabi Petah Tikva,5,0:0,21150
2014,31,25/04/2015 ,Maccabi Petah Tikva,6,Maccabi Tel Aviv,6,1:1,9000
2014,30,25/04/2015 ,Hapoel Petah Tikva,6,Hapoel Acre,6,0:2,4500
2014,30,25/04/2015 ,Hapoel Raanana,2,Hapoel Tel Aviv,2,2:2,2000
2014,30,25/04/2015 ,FC Ashdod,5,Hapoel Haifa,5,0:0,1400
2014,30,25/04/2015 ,Maccabi Netanya,1,Ihud Bnei Sakhnin,1,2:3,3000
2014,31,26/04/2015 ,Beitar Jerusalem,4,Hapoel Beer Sheva,4,1:1,6500
2014,31,27/04/2015 ,Ironi Kiryat Shmona,3,Maccabi Haifa,3,1:0,2000
2014,32,02/05/2015 ,Beitar Jerusalem,4,Ironi Kiryat Shmona,4,0:1,5930
2014,31,02/05/2015 ,Hapoel Tel Aviv,4,Maccabi Netanya,4,2:1,6040
2014,31,02/05/2015 ,Ihud Bnei Sakhnin,1,FC Ashdod,1,1:1,1000
2014,31,02/05/2015 ,Hapoel Haifa,7,Hapoel Petah Tikva,7,3:2,4000
2014,31,02/05/2015 ,Hapoel Acre,6,Hapoel Raanana,6,2:0,2000
2014,32,03/05/2015 ,Maccabi Petah Tikva,6,Hapoel Beer Sheva,6,1:2,3500
2014,32,04/05/2015 ,Maccabi Haifa,5,Maccabi Tel Aviv,5,1:1,30000
2014,33,09/05/2015 ,Ironi Kiryat Shmona,3,Maccabi Petah Tikva,3,2:0,1500
2014,32,09/05/2015 ,Ihud Bnei Sakhnin,1,Hapoel Tel Aviv,1,2:0,1500
2014,32,09/05/2015 ,FC Ashdod,6,Hapoel Petah Tikva,6,2:4,1500
2014,32,09/05/2015 ,Hapoel Raanana,3,Hapoel Haifa,3,1:2,1000
2014,33,10/05/2015 ,Beitar Jerusalem,4,Maccabi Haifa,4,1:1,16200
2014,33,11/05/2015 ,Hapoel Beer Sheva,2,Maccabi Tel Aviv,2,1:1,9000
2014,32,11/05/2015 ,Maccabi Netanya,2,Hapoel Acre,2,1:2,3000
2014,34,16/05/2015 ,Maccabi Haifa,5,Hapoel Beer Sheva,5,4:0,21000
2014,33,16/05/2015 ,Hapoel Petah Tikva,8,Hapoel Raanana,8,4:2,600
2014,33,16/05/2015 ,Hapoel Tel Aviv,4,FC Ashdod,4,1:0,6300
2014,33,16/05/2015 ,Hapoel Acre,5,Ihud Bnei Sakhnin,5,1:0,2000
2014,33,16/05/2015 ,Hapoel Haifa,6,Maccabi Netanya,6,0:0,6700
2014,34,17/05/2015 ,Maccabi Tel Aviv,1,Ironi Kiryat Shmona,1,2:1,12700
2014,34,18/05/2015 ,Maccabi Petah Tikva,6,Beitar Jerusalem,6,1:2,5000
2014,35,24/05/2015 ,Ironi Kiryat Shmona,2,Hapoel Beer Sheva,2,3:1,500
2014,35,25/05/2015 ,Maccabi Petah Tikva,6,Maccabi Haifa,6,1:0,5000
2014,35,25/05/2015 ,Beitar Jerusalem,4,Maccabi Tel Aviv,4,3:0,10000
2014,36,30/05/2015 ,Maccabi Haifa,5,Ironi Kiryat Shmona,5,4:1,13000
2014,36,30/05/2015 ,Hapoel Beer Sheva,3,Beitar Jerusalem,3,4:0,4800
2014,36,01/06/2015 ,Maccabi Tel Aviv,1,Maccabi Petah Tikva,1,0:2,11421
2015,1,22/08/2015 ,Maccabi Tel Aviv,2,Ihud Bnei Sakhnin,2,3:2,11007
2015,1,22/08/2015 ,Hapoel Raanana,6,Hapoel Kfar Saba,6,2:2,1000
2015,1,22/08/2015 ,Maccabi Petah Tikva,8,Maccabi Netanya,8,1:0,3000
2015,1,22/08/2015 ,Hapoel Acre,10,Hapoel Haifa,10,0:1,4000
2015,1,22/08/2015 ,Maccabi Haifa,4,Bnei Yehuda Tel Aviv,4,0:3,30000
2015,1,23/08/2015 ,Ironi Kiryat Shmona,11,Hapoel Beer Sheva,11,1:3,3500
2015,1,24/08/2015 ,Beitar Jerusalem,3,Hapoel Tel Aviv,3,0:0,21000
2015,2,29/08/2015 ,Hapoel Kfar Saba,6,Maccabi Haifa,6,1:0,3000
2015,2,29/08/2015 ,Hapoel Haifa,4,Maccabi Petah Tikva,4,0:3,3500
2015,2,29/08/2015 ,Ihud Bnei Sakhnin,10,Hapoel Raanana,10,2:3,1000
2015,2,29/08/2015 ,Hapoel Tel Aviv,9,Ironi Kiryat Shmona,9,0:3,9300
2015,2,30/08/2015 ,Maccabi Netanya,12,Beitar Jerusalem,12,0:0,9000
2015,2,30/08/2015 ,Hapoel Beer Sheva,2,Maccabi Tel Aviv,2,0:1,23000
2015,2,31/08/2015 ,Bnei Yehuda Tel Aviv,1,Hapoel Acre,1,0:2,3500
2015,3,12/09/2015 ,Hapoel Tel Aviv,12,Maccabi Netanya,12,1:1,11200
2015,3,12/09/2015 ,Maccabi Petah Tikva,1,Bnei Yehuda Tel Aviv,1,3:1,2000
2015,3,12/09/2015 ,Maccabi Haifa,14,Ihud Bnei Sakhnin,14,0:0,18540
2015,3,12/09/2015 ,Hapoel Raanana,3,Hapoel Beer Sheva,3,2:3,3000
2015,3,12/09/2015 ,Hapoel Acre,8,Hapoel Kfar Saba,8,1:0,700
2015,3,12/09/2015 ,Beitar Jerusalem,10,Hapoel Haifa,10,1:1,3200
2015,3,12/09/2015 ,Ironi Kiryat Shmona,5,Maccabi Tel Aviv,5,1:1,4200
2015,4,19/09/2015 ,Hapoel Haifa,8,Hapoel Tel Aviv,8,0:1,4500
2015,4,19/09/2015 ,Hapoel Kfar Saba,7,Maccabi Petah Tikva,7,0:1,2500
2015,4,19/09/2015 ,Ihud Bnei Sakhnin,13,Hapoel Acre,13,2:0,1000
2015,4,19/09/2015 ,Maccabi Netanya,11,Ironi Kiryat Shmona,11,1:1,3500
2015,4,19/09/2015 ,Bnei Yehuda Tel Aviv,10,Beitar Jerusalem,10,2:1,6700
2015,4,20/09/2015 ,Maccabi Tel Aviv,2,Hapoel Raanana,2,1:2,10266
2015,4,21/09/2015 ,Hapoel Beer Sheva,3,Maccabi Haifa,3,0:0,15100
2015,5,26/09/2015 ,Ironi Kiryat Shmona,7,Hapoel Raanana,7,0:0,700
2015,5,26/09/2015 ,Hapoel Acre,6,Hapoel Beer Sheva,6,1:0,900
2015,5,26/09/2015 ,Maccabi Petah Tikva,1,Ihud Bnei Sakhnin,1,0:1,3200
2015,5,26/09/2015 ,Maccabi Netanya,13,Hapoel Haifa,13,1:2,4100
2015,5,26/09/2015 ,Maccabi Haifa,14,Maccabi Tel Aviv,14,0:2,29550
2015,5,28/09/2015 ,Hapoel Tel Aviv,8,Bnei Yehuda Tel Aviv,8,3:1,11267
2015,5,28/09/2015 ,Beitar Jerusalem,12,Hapoel Kfar Saba,12,3:1,5500
2015,6,03/10/2015 ,Bnei Yehuda Tel Aviv,11,Maccabi Netanya,11,1:2,2500
2015,6,03/10/2015 ,Hapoel Kfar Saba,12,Hapoel Tel Aviv,12,1:1,2400
2015,6,03/10/2015 ,Hapoel Raanana,4,Maccabi Haifa,4,0:2,6200
2015,6,03/10/2015 ,Hapoel Haifa,8,Ironi Kiryat Shmona,8,1:4,2800
2015,6,03/10/2015 ,Maccabi Tel Aviv,2,Hapoel Acre,2,5:0,11742
2015,6,03/10/2015 ,Hapoel Beer Sheva,7,Maccabi Petah Tikva,7,5:2,15500
2015,6,05/10/2015 ,Ihud Bnei Sakhnin,6,Beitar Jerusalem,6,1:3,7000
2015,7,17/10/2015 ,Hapoel Tel Aviv,6,Ihud Bnei Sakhnin,6,0:4,8024
2015,7,17/10/2015 ,Hapoel Haifa,10,Bnei Yehuda Tel Aviv,10,0:1,2500
2015,7,17/10/2015 ,Hapoel Acre,7,Hapoel Raanana,7,0:1,800
2015,7,17/10/2015 ,Maccabi Netanya,11,Hapoel Kfar Saba,11,0:1,2000
2015,7,17/10/2015 ,Maccabi Petah Tikva,2,Maccabi Tel Aviv,2,1:2,10000
2015,7,18/10/2015 ,Ironi Kiryat Shmona,4,Maccabi Haifa,4,2:0,4000
2015,7,19/10/2015 ,Beitar Jerusalem,5,Hapoel Beer Sheva,5,1:3,12000
2015,8,24/10/2015 ,Ihud Bnei Sakhnin,6,Maccabi Netanya,6,0:0,1000
2015,8,24/10/2015 ,Maccabi Petah Tikva,4,Hapoel Raanana,4,0:2,1000
2015,8,24/10/2015 ,Hapoel Kfar Saba,11,Hapoel Haifa,11,2:2,3000
2015,8,24/10/2015 ,Bnei Yehuda Tel Aviv,8,Ironi Kiryat Shmona,8,2:2,1800
2015,8,24/10/2015 ,Maccabi Haifa,14,Hapoel Acre,14,4:0,18640
2015,8,25/10/2015 ,Hapoel Beer Sheva,2,Hapoel Tel Aviv,2,3:1,14000
2015,8,26/10/2015 ,Maccabi Tel Aviv,1,Beitar Jerusalem,1,2:4,12820
2015,9,31/10/2015 ,Ironi Kiryat Shmona,4,Hapoel Acre,4,0:0,1000
2015,9,31/10/2015 ,Hapoel Tel Aviv,10,Maccabi Tel Aviv,10,0:1,12178
2015,9,31/10/2015 ,Hapoel Haifa,13,Ihud Bnei Sakhnin,13,2:0,2500
2015,9,31/10/2015 ,Maccabi Petah Tikva,6,Maccabi Haifa,6,1:1,8200
2015,9,01/11/2015 ,Bnei Yehuda Tel Aviv,8,Hapoel Kfar Saba,8,2:1,3200
2015,9,01/11/2015 ,Maccabi Netanya,14,Hapoel Beer Sheva,14,0:2,5000
2015,9,02/11/2015 ,Beitar Jerusalem,5,Hapoel Raanana,5,1:0,14200
2015,10,07/11/2015 ,Hapoel Raanana,5,Hapoel Tel Aviv,5,0:1,5100
2015,10,07/11/2015 ,Ihud Bnei Sakhnin,8,Bnei Yehuda Tel Aviv,8,2:2,2800
2015,10,07/11/2015 ,Hapoel Kfar Saba,12,Ironi Kiryat Shmona,12,0:0,1100
2015,10,07/11/2015 ,Hapoel Acre,10,Maccabi Petah Tikva,10,1:0,600
2015,10,07/11/2015 ,Maccabi Tel Aviv,2,Maccabi Netanya,2,2:1,11100
2015,10,08/11/2015 ,Maccabi Haifa,11,Beitar Jerusalem,11,0:2,29386
2015,10,09/11/2015 ,Hapoel Beer Sheva,1,Hapoel Haifa,1,1:0,3800
2015,11,21/11/2015 ,Hapoel Haifa,11,Maccabi Tel Aviv,11,0:3,5500
2015,11,21/11/2015 ,Ironi Kiryat Shmona,4,Maccabi Petah Tikva,4,0:1,1000
2015,11,21/11/2015 ,Hapoel Kfar Saba,12,Ihud Bnei Sakhnin,12,1:0,1500
2015,11,21/11/2015 ,Maccabi Netanya,14,Hapoel Raanana,14,1:3,3800
2015,11,21/11/2015 ,Bnei Yehuda Tel Aviv,6,Hapoel Beer Sheva,6,0:0,5000
2015,11,22/11/2015 ,Beitar Jerusalem,3,Hapoel Acre,3,1:0,10000
2015,11,23/11/2015 ,Hapoel Tel Aviv,10,Maccabi Haifa,10,0:3,9000
2015,12,28/11/2015 ,Maccabi Haifa,11,Maccabi Netanya,11,1:0,20000
2015,12,28/11/2015 ,Ironi Kiryat Shmona,6,Ihud Bnei Sakhnin,6,0:2,1000
2015,12,28/11/2015 ,Hapoel Raanana,4,Hapoel Haifa,4,2:2,500
2015,12,28/11/2015 ,Maccabi Petah Tikva,5,Beitar Jerusalem,5,2:0,9900
2015,12,28/11/2015 ,Hapoel Beer Sheva,2,Hapoel Kfar Saba,2,3:0,15480
2015,12,29/11/2015 ,Maccabi Tel Aviv,1,Bnei Yehuda Tel Aviv,1,4:0,8100
2015,12,30/11/2015 ,Hapoel Acre,9,Hapoel Tel Aviv,9,0:1,2500
2015,13,05/12/2015 ,Hapoel Tel Aviv,10,Maccabi Petah Tikva,10,0:1,9000
2015,13,05/12/2015 ,Ihud Bnei Sakhnin,7,Hapoel Beer Sheva,7,0:1,2000
2015,13,05/12/2015 ,Maccabi Netanya,14,Hapoel Acre,14,0:0,7500
2015,13,05/12/2015 ,Bnei Yehuda Tel Aviv,9,Hapoel Raanana,9,1:3,1200
2015,13,05/12/2015 ,Hapoel Kfar Saba,11,Maccabi Tel Aviv,11,0:0,5400
2015,13,06/12/2015 ,Beitar Jerusalem,3,Ironi Kiryat Shmona,3,2:0,4500
2015,13,07/12/2015 ,Hapoel Haifa,13,Maccabi Haifa,13,2:4,16540
2015,14,12/12/2015 ,Bnei Yehuda Tel Aviv,9,Maccabi Haifa,9,0:0,7500
2015,14,12/12/2015 ,Hapoel Haifa,13,Hapoel Acre,13,3:1,1800
2015,14,12/12/2015 ,Hapoel Kfar Saba,11,Hapoel Raanana,11,0:0,1700
2015,14,12/12/2015 ,Maccabi Netanya,14,Maccabi Petah Tikva,14,0:0,3200
2015,14,12/12/2015 ,Hapoel Tel Aviv,10,Beitar Jerusalem,10,0:0,10200
2015,14,13/12/2015 ,Hapoel Beer Sheva,2,Ironi Kiryat Shmona,2,2:1,15600
2015,14,14/12/2015 ,Ihud Bnei Sakhnin,7,Maccabi Tel Aviv,7,0:2,3500
2015,15,19/12/2015 ,Hapoel Raanana,5,Ihud Bnei Sakhnin,5,1:0,250
2015,15,19/12/2015 ,Maccabi Petah Tikva,4,Hapoel Haifa,4,1:1,800
2015,15,19/12/2015 ,Ironi Kiryat Shmona,9,Hapoel Tel Aviv,9,3:0,1400
2015,15,19/12/2015 ,Hapoel Acre,13,Bnei Yehuda Tel Aviv,13,0:1,700
2015,15,19/12/2015 ,Beitar Jerusalem,3,Maccabi Netanya,3,1:0,8000
2015,15,20/12/2015 ,Maccabi Haifa,6,Hapoel Kfar Saba,6,1:1,17200
2015,15,21/12/2015 ,Maccabi Tel Aviv,1,Hapoel Beer Sheva,1,1:2,13800
2015,16,26/12/2015 ,Ihud Bnei Sakhnin,12,Maccabi Haifa,12,1:2,4500
2015,16,26/12/2015 ,Hapoel Kfar Saba,9,Hapoel Acre,9,0:1,2200
2015,16,26/12/2015 ,Bnei Yehuda Tel Aviv,7,Maccabi Petah Tikva,7,1:1,2500
2015,16,26/12/2015 ,Maccabi Netanya,14,Hapoel Tel Aviv,14,1:1,5000
2015,16,26/12/2015 ,Hapoel Haifa,10,Beitar Jerusalem,10,1:1,7300
2015,16,27/12/2015 ,Maccabi Tel Aviv,2,Ironi Kiryat Shmona,2,5:0,11400
2015,16,28/12/2015 ,Hapoel Beer Sheva,1,Hapoel Raanana,1,2:0,15300
2015,17,02/01/2016 ,Hapoel Raanana,4,Maccabi Tel Aviv,4,0:2,4000
2015,17,02/01/2016 ,Ironi Kiryat Shmona,8,Maccabi Netanya,8,3:0,400
2015,17,02/01/2016 ,Maccabi Petah Tikva,5,Hapoel Kfar Saba,5,2:0,1600
2015,17,02/01/2016 ,Hapoel Acre,11,Ihud Bnei Sakhnin,11,2:2,1000
2015,17,02/01/2016 ,Beitar Jerusalem,3,Bnei Yehuda Tel Aviv,3,1:0,2500
2015,17,03/01/2016 ,Hapoel Tel Aviv,10,Hapoel Haifa,10,0:0,5000
2015,17,04/01/2016 ,Maccabi Haifa,6,Hapoel Beer Sheva,6,1:1,28653
2015,18,09/01/2016 ,Bnei Yehuda Tel Aviv,8,Hapoel Tel Aviv,8,1:3,4900
2015,18,09/01/2016 ,Hapoel Raanana,5,Ironi Kiryat Shmona,5,1:1,500
2015,18,09/01/2016 ,Hapoel Haifa,9,Maccabi Netanya,9,2:0,3300
2015,18,09/01/2016 ,Ihud Bnei Sakhnin,12,Maccabi Petah Tikva,12,1:0,2000
2015,18,09/01/2016 ,Hapoel Beer Sheva,1,Hapoel Acre,1,3:0,15000
2015,18,10/01/2016 ,Hapoel Kfar Saba,13,Beitar Jerusalem,13,1:0,4000
2015,18,10/01/2016 ,Maccabi Tel Aviv,2,Maccabi Haifa,2,2:1,13200
2015,19,16/01/2016 ,Hapoel Tel Aviv,9,Hapoel Kfar Saba,9,0:1,10200
2015,19,16/01/2016 ,Ironi Kiryat Shmona,7,Hapoel Haifa,7,1:1,1000
2015,19,16/01/2016 ,Maccabi Netanya,14,Bnei Yehuda Tel Aviv,14,0:2,4300
2015,19,16/01/2016 ,Maccabi Petah Tikva,4,Hapoel Beer Sheva,4,0:1,6000
2015,19,17/01/2016 ,Maccabi Haifa,6,Hapoel Raanana,6,2:0,16500
2015,19,18/01/2016 ,Hapoel Acre,13,Maccabi Tel Aviv,13,0:3,3300
2015,19,18/01/2016 ,Beitar Jerusalem,3,Ihud Bnei Sakhnin,3,1:0,8000
2015,20,23/01/2016 ,Bnei Yehuda Tel Aviv,8,Hapoel Haifa,8,1:0,2500
2015,20,23/01/2016 ,Ihud Bnei Sakhnin,12,Hapoel Tel Aviv,12,1:0,1800
2015,20,23/01/2016 ,Hapoel Raanana,6,Hapoel Acre,6,3:1,200
2015,20,23/01/2016 ,Hapoel Kfar Saba,10,Maccabi Netanya,10,1:0,2400
2015,20,23/01/2016 ,Maccabi Tel Aviv,2,Maccabi Petah Tikva,2,3:1,9750
2015,20,24/01/2016 ,Maccabi Haifa,5,Ironi Kiryat Shmona,5,0:1,11500
2015,20,24/01/2016 ,Hapoel Beer Sheva,1,Beitar Jerusalem,1,2:1,15450
2015,21,30/01/2016 ,Maccabi Netanya,14,Ihud Bnei Sakhnin,14,0:2,2600
2015,21,30/01/2016 ,Hapoel Haifa,11,Hapoel Kfar Saba,11,1:1,2700
2015,21,30/01/2016 ,Ironi Kiryat Shmona,7,Bnei Yehuda Tel Aviv,7,1:1,1000
2015,21,30/01/2016 ,Hapoel Tel Aviv,12,Hapoel Beer Sheva,12,0:1,9354
2015,21,30/01/2016 ,Hapoel Raanana,4,Maccabi Petah Tikva,4,1:0,400
2015,21,31/01/2016 ,Hapoel Acre,13,Maccabi Haifa,13,1:1,4000
2015,21,01/02/2016 ,Beitar Jerusalem,3,Maccabi Tel Aviv,3,2:2,20000
2015,22,06/02/2016 ,Maccabi Haifa,5,Maccabi Petah Tikva,5,4:0,15250
2015,22,06/02/2016 ,Hapoel Kfar Saba,9,Bnei Yehuda Tel Aviv,9,1:2,1800
2015,22,06/02/2016 ,Ihud Bnei Sakhnin,10,Hapoel Haifa,10,0:0,2500
2015,22,06/02/2016 ,Hapoel Acre,13,Ironi Kiryat Shmona,13,1:0,650
2015,22,06/02/2016 ,Hapoel Beer Sheva,1,Maccabi Netanya,1,2:0,15370
2015,22,07/02/2016 ,Maccabi Tel Aviv,2,Hapoel Tel Aviv,2,1:1,13750
2015,22,08/02/2016 ,Hapoel Raanana,4,Beitar Jerusalem,4,0:2,4000
2015,23,13/02/2016 ,Bnei Yehuda Tel Aviv,6,Ihud Bnei Sakhnin,6,0:2,2500
2015,23,13/02/2016 ,Hapoel Haifa,11,Hapoel Beer Sheva,11,1:2,4900
2015,23,13/02/2016 ,Ironi Kiryat Shmona,8,Hapoel Kfar Saba,8,0:2,600
2015,23,13/02/2016 ,Maccabi Petah Tikva,7,Hapoel Acre,7,1:2,1050
2015,23,13/02/2016 ,Hapoel Tel Aviv,12,Hapoel Raanana,12,2:1,10900
2015,23,14/02/2016 ,Maccabi Netanya,14,Maccabi Tel Aviv,14,1:3,5000
2015,23,15/02/2016 ,Beitar Jerusalem,3,Maccabi Haifa,3,3:0,9000
